 拎包入住,AI影音,免服務費,免管理費,南北通透,可入籍,可報稅,可短租,可開伙,可養寵物,押一付一,新上架,有車位,有陽台,有電梯,社會住宅,租金補貼,隨時可遷入,高齡友善,ping,addr,Rent,type,title,lat,lng,cluster,title_clean,title_tokens,可租補,陽台
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,9.2,台北市文山區指南路三段32巷,17500,3,政大景觀挑高美邸,24.982785612802,121.580216848096,9,政大景觀挑高美邸,"['政大景觀', '挑', '高美邸']",0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,24.0,台北市文山區久康街,14500,4,木柵久康宅出租,24.989989400412,121.566355602336,16,木柵久康宅出租,"['木柵久', '康宅', '出租']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,3.0,台北市文山區興隆路二段153巷2弄,11500,1,限女性可租補採光佳｜台水台電垃圾代收｜共生雅房興隆公園附近,25.001129325455,121.547883222072,13,限女性可租補採光佳 台水台電垃圾代收 共生雅房興隆公園附近,"['限', '女性', '可租補', '採光佳', ' ', '台水', '台電', '垃圾', '代收', ' ', '共生', '雅房', '興隆', '公園', '附近']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,台北市文山區興隆路三段152巷,9700,3,捷運萬芳醫院2分【秒殺租案】獨洗★陽台★中國科大,24.998421450368,121.558109198627,3,捷運萬芳醫院2分 秒殺租案 獨洗 陽台 中國科大,"['捷運萬芳', '醫院', '2', '分', ' ', '秒', '殺', '租案', ' ', '獨洗', ' ', '陽台', ' ', '中國', '科大']",0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.0,台北市文山區羅斯福路三段244巷20號,19000,2,公館商圈稀有全新釋出台大對面採光優美套房,25.016395882084,121.530429249032,12,公館商圈稀有全新釋出台大對面採光優美套房,"['公館', '商圈', '稀有', '全新', '釋', '出台', '大對面', '採光', '優美', '套房']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,台北市文山區羅斯福路三段244巷20號,19500,2,新裝潢台大公館商圈陽光美套房可租補,25.016395882084,121.530429249032,12,新裝潢台大公館商圈陽光美套房可租補,"['新裝潢', '台', '大公', '館', '商圈', '陽光美', '套房', '可租補']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,台北市文山區木柵路三段85巷,20000,4,🏠【政治大學｜優質兩房一廳】🏠可開伙,24.988861444867,121.567689423248,16,政治大學 優質兩房一廳 可開伙,"['政治', '大學', ' ', '優質', '兩房', '一廳', ' ', '可開伙']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,台北市文山區萬盛街130巷,10500,2,萬隆捷運格局方正套房-WS402（可申請租補）,25.00490860415,121.541653162307,2,萬隆捷運格局方正套房 WS402 可申請租補,"['萬隆', '捷運', '格局', '方正', '套房', ' ', 'WS402', ' ', '可申', '請', '租補']",1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0,台北市文山區萬盛街130巷,9500,2,萬隆捷運格局方正套房-WS402,25.00490860415,121.541653162307,2,萬隆捷運格局方正套房 WS402,"['萬隆', '捷運', '格局', '方正', '套房', ' ', 'WS402']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,台北市文山區和興路52巷,9000,3,近世新大學優質套房,24.98450687558,121.547615148385,0,近世新大學優質套房,"['近世', '新大學', '優質', '套房']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8.0,台北市文山區木柵路一段59巷,7600,1,優質雅房出租，5樓（非頂樓）,24.987780414809,121.54638409393,0,優質雅房出租 5樓 非頂樓,"['優質雅', '房出租', ' ', '5', '樓', ' ', '非頂樓']",0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,台北市文山區辛亥路四段,8000,3,步行辛亥捷運站只要一分鐘，生活機能良好！,25.009119812499,121.557995008773,17,步行辛亥捷運站只要一分鐘 生活機能良好,"['步行', '辛亥', '捷運站', '只要', '一分', '鐘', ' ', '生活', '機能', '良好']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,台北市文山區興隆路四段64號,6000,1,文青全新雅房,24.985141975333,121.561325379443,8,文青全新雅房,"['文青', '全新', '雅房']",0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,台北市文山區木柵路二段86巷8號,7000,1,近政大世新中國科大雅房出租,24.988372989459,121.559942365419,8,近政大世新中國科大雅房出租,"['近政大世新', '中國科', '大雅', '房出租']",0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,台北市文山區忠順街二段90巷9號,7400,1,五星級庭院歐風美雅舍,24.984441793051,121.56482038161,8,五星級庭院歐風美雅舍,"['五星', '級', '庭院', '歐風', '美雅舍']",0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0,台北市文山區景明街84巷2弄10號,6000,1,雅房/萬隆捷運步行5分鐘.包水瓦斯網路,25.000805195887,121.540566925677,2,雅房 萬隆捷運步行5分鐘 包水瓦斯網路,"['雅房', ' ', '萬隆', '捷運', '步行', '5', '分鐘', ' ', '包水', '瓦斯', '網路']",0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.0,台北市文山區仙岩路16巷,15000,3,獨立門戶套房全新裝修(週日下午14:00看屋),24.995930297518,121.550418767767,7,獨立門戶套房全新裝修 週日下午14 00看屋,"['獨立門戶', '套房', '全新', '裝修', ' ', '週日', '下午', '14', ' ', '00', '看屋']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0,台北市文山區試院路154巷3弄,7200,3,🎓學生神價！世新大學旁🔥走路1分到校✨獨立套房！,24.990685598455,121.546398634811,18,學生神價 世新大學旁 走路1分到校 獨立套房,"['學生', '神價', ' ', '世新大學', '旁', ' ', '走路', '1', '分', '到校', ' ', '獨立', '套房']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區新光路一段,6000,1,👑【政大雅房｜小資首選】🏠乾淨明亮空間🔥適合學生,24.990791070895,121.573696534917,6,政大雅房 小資首選 乾淨明亮空間 適合學生,"['政', '大雅', '房', ' ', '小資', '首選', ' ', '乾淨', '明亮', '空間', ' ', '適合學生']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,台北市文山區羅斯福路五段,13500,2,萬隆捷運站套房可短租,25.005255054602,121.5388267536,14,萬隆捷運站套房可短租,"['萬隆捷', '運站', '套房', '可短租']",0,0
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,7.0,台北市文山區景興路153巷50弄13號,14500,2,離塵不離城套房,24.993141370357,121.546584042509,18,離塵不離城套房,"['離塵', '不離城', '套房']",0,0
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,10.0,台北市文山區景興路153巷,16500,4,漂亮捷運公園套房,24.993755710464,121.54573590706,5,漂亮捷運公園套房,"['漂亮', '捷運公園', '套房']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,21.0,台北市文山區忠順街一段26巷13弄,18000,4,🏠【文山忠順街】陽光2房1廳,24.982803010057,121.55962852013,4,文山忠順街 陽光2房1廳,"['文山', '忠順街', ' ', '陽光', '2', '房', '1', '廳']",0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區試院路154巷1弄,4000,2,世新大學旁套房(位地下室)-SYC6,24.990361027078,121.546413388636,18,世新大學旁套房 位地下室 SYC6,"['世新大學', '旁', '套房', ' ', '位', '地下室', ' ', 'SYC6']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.0,台北市文山區興隆路二段217巷2弄,16999,3,採光大套房、垃圾代收、獨立陽台、萬芳商圈,25.00168273924,121.550204982772,13,採光大套房 垃圾代收 獨立陽台 萬芳商圈,"['採', '光大', '套房', ' ', '垃圾', '代收', ' ', '獨立陽台', ' ', '萬芳', '商圈']",0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,台北市文山區辛亥路四段101巷93弄,9000,3,獨立套房~近捷運辛亥站、靈糧山莊辛亥國小,25.00660551745,121.561533043496,17,獨立套房 近捷運辛亥站 靈糧山莊辛亥國小,"['獨立', '套房', ' ', '近捷運', '辛亥', '站', ' ', '靈糧山莊', '辛亥', '國小']",0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,台北市文山區辛亥路四段101巷93弄,9000,3,獨立套房~近捷運辛亥站、靈糧山莊辛亥國小,25.00660551745,121.561533043496,17,獨立套房 近捷運辛亥站 靈糧山莊辛亥國小,"['獨立', '套房', ' ', '近捷運', '辛亥', '站', ' ', '靈糧山莊', '辛亥', '國小']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6.5,台北市文山區木柵路二段109巷,13000,3,全新裝潢✨多間可看✨獨立洗衣機✨秒殺釋出✨明亮採光4+,24.988936768057,121.561697847025,8,全新裝潢 多間可看 獨立洗衣機 秒殺釋出 明亮採光4,"['全新', '裝潢', ' ', '多間', '可', '看', ' ', '獨立', '洗衣', '機', ' ', '秒', '殺釋', '出', ' ', '明亮', '採光', '4']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,4.5,台北市文山區木柵路二段109巷,10000,3,一樓小資單人✨租屋補助✨獨立洗衣機✨明亮採光,24.988936768057,121.561697847025,8,一樓小資單人 租屋補助 獨立洗衣機 明亮採光,"['一樓', '小資', '單人', ' ', '租屋', '補助', ' ', '獨立', '洗衣', '機', ' ', '明亮', '採光']",1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,10.0,台北市文山區久康街58號,7800,1,木柵郵局後面文山奇跡女生雅房歡迎租補,24.989650810598,121.566017904117,16,木柵郵局後面文山奇跡女生雅房歡迎租補,"['木柵郵', '局後面', '文山', '奇跡', '女生', '雅房', '歡迎', '租補']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,台北市文山區指南路三段135號,6500,3,稀有芬多精套房(不收服務費）,24.9763304158,121.587698786327,19,稀有芬多精套房 不收服務費,"['稀有', '芬多精', '套房', ' ', '不', '收服', '務費']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1.7,台北市文山區興隆路一段251巷4弄,9200,1,文山森林公園旁的質感共居✨可租補,24.999542712582,121.544949251565,13,文山森林公園旁的質感共居 可租補,"['文山', '森林', '公園', '旁', '的', '質', '感共居', ' ', '可租補']",1,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.2,台北市文山區景興路,10800,2,捷運景美站可租補-文青風美宅,24.992261135246,121.544043023281,5,捷運景美站可租補 文青風美宅,"['捷運', '景美', '站', '可租補', ' ', '文青風', '美宅']",1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.5,台北市文山區景福街,8000,3,有山有水、食衣住行超便利的住家好環境,24.9977920247,121.53669194,11,有山有水 食衣住行超便利的住家好環境,"['有山有水', ' ', '食衣住行', '超', '便利', '的', '住家', '好', '環境']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.0,台北市文山區羅斯福路五段218巷,11800,2,全新萬隆捷運站質感美套房,25.002073988355,121.53903601044,2,全新萬隆捷運站質感美套房,"['全新', '萬隆捷', '運站', '質感美', '套房']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,台北市文山區羅斯福路五段218巷,9800,1,全新萬隆捷運站樓可租補-練腳力質感好宅,25.002073988355,121.53903601044,2,全新萬隆捷運站樓可租補 練腳力質感好宅,"['全新', '萬隆捷', '運站', '樓', '可租補', ' ', '練腳力', '質感', '好宅']",1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區辛亥路七段17號,11500,2,近世新大學、中國科大舒適美套房1,24.986769028467,121.55311203634,0,近世新大學 中國科大舒適美套房1,"['近世', '新大學', ' ', '中國', '科大', '舒適', '美', '套房', '1']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區辛亥路七段17號,11500,2,近世新大學、中國科大舒適美套房1,24.986769028467,121.55311203634,0,近世新大學 中國科大舒適美套房1,"['近世', '新大學', ' ', '中國', '科大', '舒適', '美', '套房', '1']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22.0,台北市文山區木柵路一段154號,18000,4,溝子口考試院二樓免爬高可入籍無法租補特惠價,24.987635423889,121.55190009696,0,溝子口考試院二樓免爬高可入籍無法租補特惠價,"['溝', '子口', '考試院', '二樓免', '爬高', '可', '入籍', '無法', '租補', '特惠', '價']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13.3,台北市文山區景興路,17500,3,【松信社宅】友善房源~免仲介費~可租補~可入籍~稀有釋出,24.992261135246,121.544043023281,5,松信社宅 友善房源 免仲介費 可租補 可入籍 稀有釋出,"['松', '信社', '宅', ' ', '友善', '房源', ' ', '免', '仲介', '費', ' ', '可租補', ' ', '可', '入籍', ' ', '稀有', '釋出']",1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,台北市文山區興隆路一段,10000,2,萬隆捷運站2號出口優質套房可報稅申請補助,25.004269661114,121.539133954494,14,萬隆捷運站2號出口優質套房可報稅申請補助,"['萬隆捷', '運站', '2', '號', '出口', '優質', '套房', '可', '報稅', '申請', '補助']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,台北市文山區興隆路一段,10000,2,萬隆捷運站2號出口優質套房可報稅申請補助,25.004269661114,121.539133954494,14,萬隆捷運站2號出口優質套房可報稅申請補助,"['萬隆捷', '運站', '2', '號', '出口', '優質', '套房', '可', '報稅', '申請', '補助']",0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,18.0,台北市文山區木柵路一段,20000,4,千里之外★仙境：正二房／附傢俱家電,24.986870628629,121.546508825123,0,千里之外 仙境 正二房 附傢俱家電,"['千里', '之外', ' ', '仙境', ' ', '正', '二房', ' ', '附', '傢', '俱家電']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7.0,台北市文山區辛亥路七段76巷,11000,2,採光良好溫馨套房,24.982090495984,121.553799490392,4,採光良好溫馨套房,"['採光', '良好', '溫馨', '套房']",0,0
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,12.0,台北市文山區景華街192巷,19000,4,靜心學區獨戶套房,24.997984643559,121.547962823672,13,靜心學區獨戶套房,"['靜心', '學區', '獨戶', '套房']",0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5.0,台北市文山區試院路154巷2弄,11800,2,【試院路首選】鄰近世新大學、考試院｜採光通風優質套房｜可租補,24.99094067669,121.547512497245,18,試院路首選 鄰近世新大學 考試院 採光通風優質套房 可租補,"['試院', '路', '首選', ' ', '鄰', '近世', '新大學', ' ', '考試院', ' ', '採', '光通', '風優質', '套房', ' ', '可租補']",1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,台北市文山區木柵路二段161巷,9600,3,豪華學生正職套房賴ID:chen2298,24.989134713445,121.563128246032,8,豪華學生正職套房賴ID chen2298,"['豪華學生', '正職', '套房', '賴', 'ID', ' ', 'chen2298']",0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,7.0,台北市文山區興隆路三段,15000,2,✨可租補🚇3樓不是頂樓.對面萬芳醫院站.樓下公車站,24.995135557669,121.559747711824,10,可租補 3樓不是頂樓 對面萬芳醫院站 樓下公車站,"['可租補', ' ', '3', '樓', '不是', '頂樓', ' ', '對面', '萬芳', '醫院', '站', ' ', '樓下', '公車', '站']",1,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2.0,台北市文山區羅斯福路五段,14800,1,近萬隆捷運站∣緊鄰師大公館校區∣文山區質感雅房釋出∣可租補,25.005255054602,121.5388267536,14,近萬隆捷運站 緊鄰師大公館校區 文山區質感雅房釋出 可租補,"['近萬隆捷', '運站', ' ', '緊鄰師', '大公', '館', '校區', ' ', '文山', '區質', '感雅房', '釋出', ' ', '可租補']",1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.0,台北市文山區景豐街48巷11弄,16999,4,萬隆捷運站｜全新裝修＋新冷氣✨｜清幽大空間1房2廳🌿,24.999713369179,121.54616410916,13,萬隆捷運站 全新裝修 新冷氣 清幽大空間1房2廳,"['萬隆捷', '運站', ' ', '全新', '裝修', ' ', '新冷氣', ' ', '清幽', '大空間', '1', '房', '2', '廳']",0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.0,台北市文山區景豐街48巷11弄,17000,4,萬隆捷運站｜全新裝修＋新冷氣✨｜清幽大空間1房2廳🌿,24.999713369179,121.54616410916,13,萬隆捷運站 全新裝修 新冷氣 清幽大空間1房2廳,"['萬隆捷', '運站', ' ', '全新', '裝修', ' ', '新冷氣', ' ', '清幽', '大空間', '1', '房', '2', '廳']",0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.0,台北市文山區興隆路二段,14500,3,可短租萬芳醫院站.中國科技大學.,25.000737057098,121.549415571791,13,可短租萬芳醫院站 中國科技大學,"['可短', '租萬芳', '醫院', '站', ' ', '中國', '科技', '大學']",0,0
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,30.0,台北市文山區木新路二段69巷,17000,4,近國立政治大學.巷口即有公車站牌.機車停車方便.4樓頂加5樓,24.985694783437,121.571001275506,16,近國立政治大學 巷口即有公車站牌 機車停車方便 4樓頂加5樓,"['近國立', '政治', '大學', ' ', '巷口', '即', '有', '公車', '站牌', ' ', '機車', '停車', '方便', ' ', '4', '樓頂加', '5', '樓']",0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,台北市文山區景興路153巷,19800,3,花園社區電梯獨立套房出租,24.993755710464,121.54573590706,5,花園社區電梯獨立套房出租,"['花園', '社區', '電梯', '獨立', '套房', '出租']",0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10.0,台北市文山區樟新街32巷,19500,3,⭐可租補【宏普電梯小資宅】⭐中信-小詠,24.977999279036,121.555678695534,4,可租補 宏普電梯小資宅 中信 小詠,"['可租補', ' ', '宏普電梯', '小資宅', ' ', '中信', ' ', '小詠']",1,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,台北市文山區興隆路三段47號,13000,3,萬芳醫院熱鬧4樓美套房,25.000410869252,121.555880746597,3,萬芳醫院熱鬧4樓美套房,"['萬芳', '醫院', '熱鬧', '4', '樓美', '套房']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,台北市文山區景華街,6500,1,新雅房出租近世新，台大，只租男生,24.995427135392,121.546321015786,5,新雅房出租近世新 台大 只租男生,"['新雅', '房出租', '近世', '新', ' ', '台大', ' ', '只租', '男生']",0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,7.0,台北市文山區木柵路一段58巷,13000,2,獨棟套房環境優雅,24.98641428344,121.547584217263,0,獨棟套房環境優雅,"['獨棟', '套房', '環境', '優雅']",0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.5,台北市文山區木柵路四段33巷,17600,2,🎮直播/電競/工作室型大空間出租｜1+1房格局｜,24.994484710536,121.571017415202,1,直播 電競 工作室型大空間出租 1 1房格局,"['直播', ' ', '電競', ' ', '工作室', '型', '大空間', '出租', ' ', '1', ' ', '1', '房', '格局']",0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,台北市文山區木柵路二段109巷,11000,3,文山區✨全新裝潢✨租屋補助✨多間可看✨獨立洗衣機,24.988936768057,121.561697847025,8,文山區 全新裝潢 租屋補助 多間可看 獨立洗衣機,"['文山', '區', ' ', '全新', '裝潢', ' ', '租屋', '補助', ' ', '多間', '可', '看', ' ', '獨立', '洗衣', '機']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3.0,台北市文山區和興路,7800,1,✨近考試院.面河堤景觀屋.✨雅房.✨有廚房.客餐廳.可租補,24.98502852685,121.547985403669,0,近考試院 面河堤景觀屋 雅房 有廚房 客餐廳 可租補,"['近考', '試院', ' ', '面', '河堤', '景觀', '屋', ' ', '雅房', ' ', '有', '廚房', ' ', '客餐', '廳', ' ', '可租補']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,台北市文山區興隆路三段,6000,1,中科大/近中國科技大學/萬芳捷運/宿舍分租水電全含,24.995135557669,121.559747711824,10,中科大 近中國科技大學 萬芳捷運 宿舍分租水電全含,"['中科大', ' ', '近中國', '科技', '大學', ' ', '萬芳', '捷運', ' ', '宿舍', '分租', '水電', '全含']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15.0,台北市文山區政大二街,17000,3,政大附近有陽台整層獨立套房2F,24.987889143586,121.584011546827,9,政大附近有陽台整層獨立套房2F,"['政', '大', '附近', '有陽台', '整層', '獨立', '套房', '2F']",0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4.0,台北市文山區羅斯福路六段276巷,12300,1,可申請租補&景美捷運站★近世新大學一樓共生雅房,24.994687087245,121.541310161932,5,可申請租補 景美捷運站 近世新大學一樓共生雅房,"['可申', '請', '租補', ' ', '景美', '捷運站', ' ', '近世', '新大學', '一樓', '共生', '雅房']",1,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.5,台北市文山區溪口街36巷1弄,7999,1,景美捷運，5分鐘景美夜市，靜巷大雅房(可租補),24.995398636534,121.539879269635,11,景美捷運 5分鐘景美夜市 靜巷大雅房 可租補,"['景美', '捷運', ' ', '5', '分鐘', '景美', '夜市', ' ', '靜巷', '大雅', '房', ' ', '可租補']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8.0,台北市文山區景福街16號,14000,3,萬隆捷運套房交通便利,24.999506755266,121.539121969388,11,萬隆捷運套房交通便利,"['萬隆', '捷運', '套房', '交通', '便利']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,台北市文山區試院路154巷1弄,6000,1,世新大學旁一樓雅房-租金半年收SY-B6,24.990361027078,121.546413388636,18,世新大學旁一樓雅房 租金半年收SY B6,"['世新大學', '旁', '一樓', '雅房', ' ', '租金', '半年', '收', 'SY', ' ', 'B6']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.0,台北市文山區興隆路四段145巷12弄,13800,3,明道國小/限女，租屋補助，獨立洗衣機，免爬高！,24.985054091078,121.562455008534,8,明道國小 限女 租屋補助 獨立洗衣機 免爬高,"['明道', '國小', ' ', '限女', ' ', '租屋', '補助', ' ', '獨立', '洗衣', '機', ' ', '免', '爬高']",1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6.5,台北市文山區興隆路三段185巷9弄,13000,3,萬芳醫院🌈明亮採光，非頂加，單人首選🌈,24.996028852182,121.560123163071,10,萬芳醫院 明亮採光 非頂加 單人首選,"['萬芳', '醫院', ' ', '明亮', '採光', ' ', '非頂加', ' ', '單人', '首選']",0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8.0,台北市文山區興隆路三段185巷9弄,16000,3,萬芳醫院✨明亮採光✨超值套房✨非頂樓加蓋✨,24.996028852182,121.560123163071,10,萬芳醫院 明亮採光 超值套房 非頂樓加蓋,"['萬芳', '醫院', ' ', '明亮', '採光', ' ', '超值', '套房', ' ', '非頂樓', '加蓋']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,台北市文山區木柵路一段58巷,13000,3,世新大學✨租屋補助✨垃圾代收✨木質套房✨超值物件！,24.98641428344,121.547584217263,0,世新大學 租屋補助 垃圾代收 木質套房 超值物件,"['世新大學', ' ', '租屋', '補助', ' ', '垃圾', '代收', ' ', '木質', '套房', ' ', '超值', '物件']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.0,台北市文山區羅斯福路五段79巷6號,9000,1,安靜舒適、離學校捷運公車站近、30綫公,25.006062660835,121.539419694589,14,安靜舒適 離學校捷運公車站近 30綫公,"['安靜', '舒適', ' ', '離學', '校捷', '運公車', '站', '近', ' ', '30', '綫', '公']",0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.0,台北市文山區興隆路一段102巷,9000,1,萬隆捷運站近台大公館商圈優質機能包水電,25.002735769275,121.541082983117,2,萬隆捷運站近台大公館商圈優質機能包水電,"['萬隆捷', '運站', '近台', '大公', '館', '商圈', '優質', '機能', '包水電']",0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,16.0,台北市文山區景興路153巷,19500,4,1+1房寵物天堂大空間使用2房,24.993755710464,121.54573590706,5,1 1房寵物天堂大空間使用2房,"['1', ' ', '1', '房寵物', '天堂', '大空間', '使用', '2', '房']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,台北市文山區辛亥路五段,6000,2,生活機能便利的女生小套房,24.998159731729,121.553071822137,7,生活機能便利的女生小套房,"['生活', '機能', '便利', '的', '女生', '小', '套房']",0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,7.0,台北市文山區保儀路,10500,3,優質獨立洗衣機陽台套房,24.986155823055,121.567796264477,16,優質獨立洗衣機陽台套房,"['優質', '獨立', '洗衣', '機陽台', '套房']",0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,台北市文山區興隆路二段,19800,4,🍎管線重拉～近興隆國小頂家2雅房,25.000737057098,121.549415571791,13,管線重拉 近興隆國小頂家2雅房,"['管線', '重拉', ' ', '近興隆', '國小頂家', '2', '雅房']",0,0
